dat_ref,close,high,low,vpen,volume
2024-06-04,311.29998779296875,312.0,308.20001220703125,308.54998779296875,131856
2024-06-05,315.5799865722656,315.8299865722656,311.5,312.1300048828125,144749
2024-06-06,312.8999938964844,315.3999938964844,311.79998779296875,315.3999938964844,96964
2024-06-07,317.0299987792969,317.3999938964844,313.30999755859375,313.6300048828125,152545
2024-06-10,320.0,320.3699951171875,317.0400085449219,317.0400085449219,109838
2024-06-11,320.5199890136719,320.5199890136719,316.9200134277344,318.7799987792969,165207
2024-06-12,326.0,328.1499938964844,321.9800109863281,321.989990234375,454013
2024-06-13,324.70001220703125,327.2099914550781,323.010009765625,326.5400085449219,209503
2024-06-14,325.3800048828125,325.3800048828125,322.30999755859375,323.75,105553
2024-06-17,330.1000061035156,331.2300109863281,325.5899963378906,325.75,278068
2024-06-18,331.92999267578125,332.0,328.8999938964844,330.3699951171875,166989
2024-06-19,332.75,337.0,332.2900085449219,332.2900085449219,147579
2024-06-20,332.67999267578125,333.44000244140625,330.42999267578125,331.4800109863281,156947
2024-06-21,330.8500061035156,332.489990234375,329.6700134277344,331.989990234375,378907
2024-06-24,327.0,329.9800109863281,327.0,329.95001220703125,193386
2024-06-25,332.0,332.0,328.57000732421875,329.0,90481
2024-06-26,336.1600036621094,336.4700012207031,333.70001220703125,334.010009765625,289127
2024-06-27,336.25,337.67999267578125,334.79998779296875,335.8999938964844,86214
2024-06-28,339.8299865722656,343.1000061035156,338.1099853515625,338.7699890136719,132324
2024-07-01,344.8999938964844,344.8999938964844,338.4100036621094,340.54998779296875,148415
2024-07-02,347.010009765625,348.5,343.0899963378906,343.4700012207031,164101
2024-07-03,342.0,344.2099914550781,338.510009765625,344.0,289119
2024-07-04,337.9200134277344,340.0,337.3900146484375,337.989990234375,82264
2024-07-05,338.510009765625,341.7200012207031,338.05999755859375,338.79998779296875,186398
2024-07-08,339.6700134277344,341.25,338.1199951171875,339.2799987792969,126029
2024-07-09,336.2200012207031,339.3900146484375,335.75,339.3900146484375,104338
2024-07-10,339.6499938964844,339.95001220703125,334.0400085449219,334.0400085449219,216215
2024-07-11,338.5,340.0,337.1099853515625,338.0,188912
2024-07-12,339.8699951171875,342.489990234375,338.3999938964844,338.5299987792969,124638
2024-07-15,341.44000244140625,344.0,339.510009765625,342.45001220703125,179118
2024-07-16,342.760009765625,343.489990234375,339.0,341.3699951171875,105502
2024-07-17,341.29998779296875,342.04998779296875,340.29998779296875,340.92999267578125,280389
2024-07-18,344.8999938964844,346.3900146484375,342.010009765625,344.0,241950
2024-07-19,343.760009765625,343.9800109863281,341.1000061035156,342.9800109863281,92726
2024-07-22,345.2699890136719,345.5,341.5,343.760009765625,98288
2024-07-23,345.5,347.5799865722656,344.4599914550781,346.0,106803
2024-07-24,342.5,346.3900146484375,341.0199890136719,345.5299987792969,132651
2024-07-25,339.8999938964844,344.5,339.7699890136719,341.4700012207031,97678
2024-07-26,343.8999938964844,345.94000244140625,340.7900085449219,341.010009765625,99789
2024-07-29,342.25,345.1000061035156,342.25,344.07000732421875,78766
2024-07-30,339.5,345.29998779296875,339.5,344.989990234375,141932
2024-07-31,347.70001220703125,348.489990234375,345.1499938964844,348.2300109863281,271461
2024-08-01,347.5,350.989990234375,345.4100036621094,349.80999755859375,196180
2024-08-02,339.7300109863281,343.989990234375,338.0400085449219,343.989990234375,222617
2024-08-05,332.0,335.6000061035156,329.0,332.0,437795
2024-08-06,329.7200012207031,334.0,327.8999938964844,328.7099914550781,209494
2024-08-07,325.80999755859375,332.94000244140625,325.80999755859375,331.0199890136719,231272
2024-08-08,330.7200012207031,331.55999755859375,328.2200012207031,328.3500061035156,153760
2024-08-09,327.8999938964844,328.3900146484375,325.0899963378906,326.8999938964844,429856
2024-08-12,327.45001220703125,329.5799865722656,325.6199951171875,327.45001220703125,196534
2024-08-13,329.8999938964844,331.1600036621094,328.5,328.7799987792969,109562
2024-08-14,332.489990234375,332.8399963378906,328.17999267578125,331.0,82503
2024-08-15,338.8399963378906,339.20001220703125,334.010009765625,334.010009765625,140672
2024-08-16,338.3500061035156,339.45001220703125,335.0899963378906,335.3599853515625,136039
2024-08-19,338.0799865722656,338.2900085449219,334.8800048828125,338.2900085449219,182889
2024-08-20,342.1700134277344,342.8900146484375,339.4700012207031,339.69000244140625,113359
2024-08-21,343.25,344.5,340.7799987792969,342.0,157172
2024-08-22,347.30999755859375,349.04998779296875,344.75,348.0,133018
2024-08-23,344.4800109863281,348.239990234375,341.79998779296875,347.6000061035156,178804
2024-08-26,343.8999938964844,346.4599914550781,342.2200012207031,345.0,152487
2024-08-27,345.5799865722656,345.8900146484375,342.5299987792969,343.260009765625,109489
2024-08-28,346.54998779296875,346.989990234375,343.32000732421875,346.67999267578125,174810
2024-08-29,351.1000061035156,355.3399963378906,349.92999267578125,349.9599914550781,173570
2024-08-30,354.8500061035156,356.6000061035156,350.3999938964844,355.2099914550781,121828
2024-09-02,354.5,356.54998779296875,353.5,354.8299865722656,63186
2024-09-03,347.7799987792969,351.5,346.70001220703125,350.0,215087
2024-09-04,347.0,348.5400085449219,345.8599853515625,346.8999938964844,104232
2024-09-05,342.3900146484375,347.3299865722656,341.42999267578125,345.6000061035156,140447
2024-09-06,337.95001220703125,341.9599914550781,336.8500061035156,341.29998779296875,159155
2024-09-09,340.45001220703125,342.79998779296875,339.510009765625,341.30999755859375,73466
2024-09-10,346.45001220703125,346.9800109863281,342.0,343.3900146484375,125109
2024-09-11,349.6700134277344,349.6700134277344,341.1700134277344,344.3399963378906,100042
2024-09-12,350.80999755859375,352.25,348.6700134277344,350.0,169598
2024-09-13,349.75,350.80999755859375,347.8900146484375,350.5,105635
2024-09-16,346.75,349.2300109863281,344.489990234375,349.2300109863281,105978
2024-09-17,345.1499938964844,348.70001220703125,343.79998779296875,347.0,87002
2024-09-18,342.1499938964844,345.79998779296875,341.94000244140625,345.6000061035156,342370
2024-09-19,346.0199890136719,347.5299987792969,344.3599853515625,345.57000732421875,172370
2024-09-20,351.5299987792969,352.4800109863281,346.5,347.0,387460
2024-09-23,353.1199951171875,354.3999938964844,351.9599914550781,354.0,175383
2024-09-24,349.7699890136719,350.4599914550781,346.9100036621094,350.30999755859375,192109
2024-09-25,349.29998779296875,351.0899963378906,348.30999755859375,349.92999267578125,350261
2024-09-26,348.6199951171875,351.239990234375,347.0199890136719,350.8699951171875,177375
2024-09-27,347.5199890136719,350.0,347.2200012207031,348.739990234375,80842
2024-09-30,349.79998779296875,349.80999755859375,347.1600036621094,348.0,206855
2024-10-01,347.6000061035156,349.5799865722656,346.1099853515625,349.3599853515625,103926
2024-10-02,346.3999938964844,347.07000732421875,343.5299987792969,344.989990234375,128878
2024-10-03,347.79998779296875,350.0,346.29998779296875,347.9100036621094,240921
2024-10-04,349.8299865722656,351.3599853515625,347.2699890136719,351.29998779296875,73487
2024-10-07,348.57000732421875,351.20001220703125,347.20001220703125,347.79998779296875,72862
2024-10-08,354.5899963378906,354.9599914550781,350.010009765625,350.5,125971
2024-10-09,360.95001220703125,360.95001220703125,355.010009765625,355.010009765625,184048
2024-10-10,359.8500061035156,361.1499938964844,358.2699890136719,359.0,228020
2024-10-11,364.04998779296875,365.6499938964844,360.010009765625,360.010009765625,120068
2024-10-14,364.8500061035156,366.75,363.510009765625,366.75,98332
2024-10-15,367.1700134277344,369.1000061035156,366.1499938964844,367.6199951171875,104408
2024-10-16,369.0,369.489990234375,366.69000244140625,369.0,89248
2024-10-17,368.70001220703125,372.489990234375,368.70001220703125,372.0,137503
2024-10-18,372.54998779296875,372.6000061035156,368.0,369.1400146484375,231417
2024-10-21,371.6400146484375,374.6600036621094,370.1400146484375,372.75,108878
2024-10-22,372.0,373.17999267578125,368.7699890136719,370.989990234375,119030
2024-10-23,368.010009765625,372.70001220703125,366.5400085449219,372.4800109863281,137066
2024-10-24,366.79998779296875,371.1499938964844,366.79998779296875,370.75,118074
2024-10-25,369.42999267578125,371.989990234375,368.3699951171875,370.0,142657
2024-10-28,370.79998779296875,371.70001220703125,370.2200012207031,370.29998779296875,151658
2024-10-29,375.54998779296875,375.94000244140625,369.6199951171875,370.9200134277344,168211
2024-10-30,373.6000061035156,377.0,373.6000061035156,376.0,185135
2024-10-31,368.5799865722656,372.75,368.3699951171875,372.5799865722656,193240
2024-11-01,375.0199890136719,376.3500061035156,368.70001220703125,370.2300109863281,469285
2024-11-04,369.07000732421875,372.6400146484375,366.8399963378906,372.489990234375,238380
2024-11-05,370.54998779296875,373.1199951171875,368.95001220703125,369.8800048828125,148794
2024-11-06,375.25,383.3500061035156,374.0,382.5899963378906,273474
2024-11-07,379.70001220703125,381.32000732421875,373.70001220703125,376.70001220703125,181578
2024-11-08,384.20001220703125,387.489990234375,383.2200012207031,383.82000732421875,297979
2024-11-11,385.95001220703125,391.239990234375,385.010009765625,390.6199951171875,171316
2024-11-12,384.4800109863281,388.07000732421875,384.239990234375,385.8900146484375,140151
2024-11-13,387.9599914550781,390.19000244140625,382.70001220703125,383.6499938964844,129984
2024-11-14,384.9599914550781,389.1499938964844,383.92999267578125,389.0,161801
2024-11-18,378.54998779296875,380.75,376.3299865722656,379.69000244140625,252977
2024-11-19,381.6499938964844,382.0,376.29998779296875,379.4599914550781,112422
2024-11-21,386.29998779296875,387.30999755859375,381.8399963378906,384.7699890136719,142972
2024-11-22,387.20001220703125,388.75,385.19000244140625,385.989990234375,148043
2024-11-25,388.75,389.8900146484375,387.3599853515625,389.0,230286
2024-11-26,391.1499938964844,391.3999938964844,387.79998779296875,388.67999267578125,111573
2024-11-27,397.5,398.19000244140625,390.6000061035156,391.1499938964844,196814
2024-11-28,402.510009765625,404.55999755859375,400.0,400.1000061035156,151815
2024-11-29,402.8500061035156,410.3599853515625,401.44000244140625,406.6499938964844,276769
2024-12-02,410.0,411.0,405.7900085449219,405.7900085449219,258078
2024-12-03,409.1000061035156,411.739990234375,408.0400085449219,410.7900085449219,156887
2024-12-04,411.20001220703125,412.20001220703125,409.2799987792969,411.0,222324
2024-12-05,408.19000244140625,409.67999267578125,405.5400085449219,409.0199890136719,296330
2024-12-06,413.8699951171875,414.5299987792969,407.3399963378906,408.0,328823
2024-12-09,411.8500061035156,413.4700012207031,410.3900146484375,412.5400085449219,141516
2024-12-10,408.4800109863281,411.510009765625,407.6499938964844,410.0,203558
2024-12-11,405.1000061035156,411.0,404.25,408.2699890136719,197586
2024-12-12,405.8999938964844,410.6099853515625,400.3699951171875,400.5,160194
2024-12-13,409.6499938964844,410.6199951171875,405.5,409.9599914550781,136265
2024-12-16,416.6400146484375,416.6400146484375,408.92999267578125,409.7699890136719,286719
2024-12-17,413.0,418.7900085449219,410.010009765625,416.1199951171875,533607
2024-12-18,412.8900146484375,421.4800109863281,412.8900146484375,416.4200134277344,287348
2024-12-19,402.3500061035156,416.9200134277344,402.0,414.75,617043
2024-12-20,403.45001220703125,407.32000732421875,394.510009765625,396.5899963378906,329015
2024-12-23,413.5,414.2900085449219,406.6099853515625,407.7300109863281,337963
2024-12-26,417.20001220703125,417.489990234375,413.5,414.5199890136719,171647
2024-12-27,412.8999938964844,417.8800048828125,410.75,416.2699890136719,275964
2024-12-30,407.70001220703125,412.42999267578125,405.2699890136719,410.69000244140625,276116
2025-01-02,403.1499938964844,412.42999267578125,401.5,412.1199951171875,309756
2025-01-03,410.6499938964844,410.8299865722656,404.0,405.8299865722656,95069
2025-01-06,408.1199951171875,411.9800109863281,407.0,409.489990234375,134918
2025-01-07,403.2200012207031,407.80999755859375,401.239990234375,407.5299987792969,157575
2025-01-08,403.7900085449219,406.67999267578125,402.30999755859375,403.70001220703125,176808
2025-01-09,400.1700134277344,404.489990234375,400.1700134277344,403.8500061035156,51249
2025-01-10,398.04998779296875,402.989990234375,396.510009765625,400.1499938964844,462917
2025-01-13,397.8999938964844,397.8999938964844,394.1700134277344,394.79998779296875,138570
2025-01-14,395.6099853515625,398.5799865722656,392.3800048828125,397.489990234375,173452
2025-01-15,399.8699951171875,402.45001220703125,396.25,396.25,201926
2025-01-16,402.1300048828125,403.5,399.0,400.30999755859375,246887
2025-01-17,407.0,407.9800109863281,403.3299865722656,403.3299865722656,153995
2025-01-20,406.3299865722656,410.4200134277344,406.3299865722656,408.2200012207031,100552
2025-01-21,407.7900085449219,408.2200012207031,405.5799865722656,407.3599853515625,190754
2025-01-22,404.17999267578125,409.4700012207031,403.19000244140625,408.6099853515625,224785
2025-01-23,405.1600036621094,405.9800109863281,400.4200134277344,405.9800109863281,136944
2025-01-24,403.4100036621094,404.0,400.9599914550781,403.8900146484375,127756
2025-01-27,396.75,399.3699951171875,394.42999267578125,396.4700012207031,297814
2025-01-28,397.95001220703125,399.3399963378906,394.29998779296875,397.44000244140625,91686
2025-01-29,394.1000061035156,398.9700012207031,394.1000061035156,396.5799865722656,104295
2025-01-30,398.4100036621094,401.17999267578125,396.239990234375,399.0,195290
2025-01-31,394.1499938964844,400.3999938964844,393.739990234375,398.5,173087
2025-02-03,389.8800048828125,393.0799865722656,387.760009765625,390.44000244140625,218493
2025-02-04,388.0299987792969,391.239990234375,387.70001220703125,389.8800048828125,176319
2025-02-05,392.8999938964844,393.5,388.79998779296875,389.19000244140625,106694
2025-02-06,392.25,395.4700012207031,390.0199890136719,393.3800048828125,156304
2025-02-07,391.3999938964844,392.9200134277344,388.5,392.20001220703125,277831
2025-02-10,392.25,393.29998779296875,390.0299987792969,391.510009765625,171529
2025-02-11,391.6499938964844,393.0199890136719,389.95001220703125,392.25,103196
2025-02-12,389.5,393.0,386.82000732421875,391.6499938964844,118670
2025-02-13,393.8999938964844,394.8800048828125,390.0299987792969,390.0400085449219,89505
2025-02-14,388.6199951171875,392.989990234375,388.6199951171875,392.489990234375,135201
2025-02-17,391.1499938964844,392.3900146484375,390.4100036621094,391.79998779296875,59198
2025-02-18,389.3900146484375,392.92999267578125,388.1000061035156,391.7200012207031,132929
2025-02-19,392.70001220703125,394.0,389.1300048828125,391.0,86137
2025-02-20,390.4100036621094,392.2900085449219,388.1099853515625,391.5,89300
2025-02-21,385.3500061035156,391.7300109863281,385.239990234375,390.4200134277344,123406
2025-02-24,387.25,388.1000061035156,383.80999755859375,386.4599914550781,143308
2025-02-25,383.0,388.9599914550781,381.92999267578125,388.3999938964844,126793
2025-02-26,386.8800048828125,389.4800109863281,383.70001220703125,384.69000244140625,145243
2025-02-27,383.5,390.20001220703125,383.05999755859375,389.239990234375,133394
2025-02-28,392.70001220703125,392.70001220703125,382.8999938964844,385.0,246661
2025-03-05,376.6499938964844,378.17999267578125,373.2099914550781,375.2300109863281,386982
2025-03-06,370.70001220703125,374.8500061035156,368.1600036621094,372.4599914550781,296922
2025-03-07,373.8999938964844,374.9800109863281,367.1600036621094,370.70001220703125,259460
2025-03-10,367.95001220703125,370.57000732421875,365.4100036621094,369.739990234375,414051
2025-03-11,363.0,367.8500061035156,361.489990234375,367.8500061035156,535769
2025-03-12,364.010009765625,370.0,361.69000244140625,366.9800109863281,284676
2025-03-13,358.79998779296875,365.95001220703125,358.0,364.7300109863281,144301
2025-03-14,362.0,362.2300109863281,357.6000061035156,359.1499938964844,388097
2025-03-17,361.1000061035156,365.04998779296875,359.2099914550781,360.5,453762
2025-03-18,356.95001220703125,360.75,355.05999755859375,360.0,363625
2025-03-19,358.8999938964844,360.6400146484375,356.82000732421875,357.7099914550781,357263
2025-03-20,359.20001220703125,362.6199951171875,357.0199890136719,357.1400146484375,141969
2025-03-21,362.6499938964844,362.6499938964844,358.5400085449219,359.3800048828125,165485
2025-03-24,371.0,371.6000061035156,367.4599914550781,368.5299987792969,268458
2025-03-25,368.6499938964844,371.25,367.1400146484375,370.0,247197
2025-03-26,366.45001220703125,370.989990234375,365.1300048828125,370.739990234375,257424
2025-03-27,366.1499938964844,368.6700134277344,365.010009765625,367.989990234375,320067
2025-03-28,359.8500061035156,367.5299987792969,359.25,366.0,238034
2025-03-31,358.70001220703125,359.5,353.6000061035156,357.0,273955
2025-04-01,358.5,359.7900085449219,355.239990234375,358.2799987792969,142983
2025-04-02,363.2099914550781,363.2099914550781,353.0799865722656,355.3699951171875,266500
2025-04-03,339.8399963378906,346.2900085449219,339.70001220703125,343.5,1087597
2025-04-04,331.7799987792969,340.57000732421875,331.7799987792969,339.0,606150
2025-04-07,334.3500061035156,342.7799987792969,319.8599853515625,325.0,765288
2025-04-08,334.3999938964844,348.8999938964844,330.1600036621094,343.0,621867
2025-04-09,356.1000061035156,358.0,336.0899963378906,338.0,474372
2025-04-10,347.5,356.1000061035156,341.1199951171875,354.739990234375,684973
2025-04-11,351.5,354.0,344.6499938964844,347.0,1277209
2025-04-14,354.45001220703125,357.44000244140625,352.04998779296875,356.0,374720
2025-04-15,355.75,358.8999938964844,353.7900085449219,354.45001220703125,404047
2025-04-16,346.3999938964844,354.79998779296875,343.0899963378906,354.79998779296875,182875
2025-04-17,343.75,348.4800109863281,343.20001220703125,348.4800109863281,246897
2025-04-22,339.25,340.8599853515625,336.010009765625,338.3500061035156,442167
2025-04-23,343.8999938964844,348.6499938964844,341.8500061035156,342.8299865722656,423128
2025-04-24,349.1000061035156,349.989990234375,340.1099853515625,342.1700134277344,517704
2025-04-25,351.3999938964844,352.0199890136719,347.6499938964844,349.489990234375,234700
2025-04-28,349.25,351.8999938964844,347.2300109863281,351.32000732421875,122244
2025-04-29,350.6000061035156,351.6199951171875,348.0299987792969,349.010009765625,126465
2025-04-30,354.3500061035156,356.2699890136719,345.29998779296875,348.7099914550781,208040
2025-05-02,360.0,361.2200012207031,355.6600036621094,358.010009765625,201795
2025-05-05,360.04998779296875,361.95001220703125,356.07000732421875,357.989990234375,72343
2025-05-06,358.54998779296875,361.80999755859375,357.6000061035156,359.0,139110
2025-05-07,362.3399963378906,364.0,359.0199890136719,360.7099914550781,95000
2025-05-08,359.54998779296875,363.6499938964844,358.5199890136719,362.9700012207031,111044
2025-05-09,358.1000061035156,362.79998779296875,357.5,360.3900146484375,155778
2025-05-12,372.20001220703125,373.0899963378906,368.0799865722656,370.0,205093
2025-05-13,369.95001220703125,371.92999267578125,369.29998779296875,370.0,337340
2025-05-14,371.95001220703125,371.95001220703125,368.7799987792969,369.0799865722656,252607
2025-05-15,376.75,377.67999267578125,369.510009765625,370.0,127203
2025-05-16,378.3500061035156,378.989990234375,377.0299987792969,378.5400085449219,113943
2025-05-19,377.5400085449219,377.8699951171875,375.010009765625,375.9700012207031,160668
2025-05-20,377.54998779296875,378.42999267578125,376.0,377.5400085449219,242360
2025-05-21,369.79998779296875,376.25,369.1000061035156,376.0,224566
2025-05-22,370.79998779296875,372.45001220703125,367.70001220703125,371.0,139025
2025-05-23,367.3999938964844,371.3299865722656,367.0400085449219,368.29998779296875,72192
2025-05-26,371.7900085449219,373.9599914550781,369.5199890136719,369.70001220703125,88522
2025-05-27,375.0,375.5,371.510009765625,372.79998779296875,115217
2025-05-28,376.8500061035156,378.57000732421875,375.5,376.0,66160
2025-05-29,375.6499938964844,378.239990234375,372.19000244140625,377.3299865722656,81253
2025-05-30,378.79998779296875,379.70001220703125,374.1600036621094,376.3900146484375,137241
2025-06-02,377.95001220703125,378.3999938964844,373.760009765625,376.510009765625,240213
2025-06-03,377.1099853515625,379.5899963378906,375.5,378.0,141463
2025-06-04,377.6000061035156,378.79998779296875,376.20001220703125,377.1099853515625,121124
2025-06-05,371.8500061035156,376.5,371.2699890136719,376.5,182276
2025-06-06,374.70001220703125,378.5,373.70001220703125,373.70001220703125,158182
2025-06-09,374.45001220703125,376.80999755859375,374.1400146484375,374.70001220703125,126516
2025-06-10,377.20001220703125,377.760009765625,373.6000061035156,374.45001220703125,81501
2025-06-11,374.20001220703125,377.239990234375,373.010009765625,376.760009765625,75839
2025-06-12,375.45001220703125,376.3999938964844,372.19000244140625,372.82000732421875,125591
2025-06-13,371.67999267578125,375.8800048828125,370.5199890136719,375.0,183709
2025-06-16,371.29998779296875,373.8500061035156,370.5199890136719,371.67999267578125,167983
2025-06-17,369.1000061035156,370.2200012207031,367.739990234375,369.69000244140625,180581
2025-06-18,369.20001220703125,370.69000244140625,367.3399963378906,369.7200012207031,72931
2025-06-20,369.75,369.9800109863281,367.3399963378906,369.07000732421875,166847
2025-06-23,371.75,372.0199890136719,367.8900146484375,369.3299865722656,140150
2025-06-24,377.1000061035156,377.79998779296875,372.70001220703125,373.04998779296875,153404
2025-06-25,379.5,380.6099853515625,377.3299865722656,377.5,83989
2025-06-26,378.5,379.5299987792969,377.5299987792969,379.0,135684
2025-06-27,380.0,380.8599853515625,377.04998779296875,377.2300109863281,110139
2025-06-30,377.8500061035156,380.9700012207031,376.0400085449219,380.9700012207031,71948
2025-07-01,379.8500061035156,380.3900146484375,377.0,377.8500061035156,109278
2025-07-02,378.75,380.5299987792969,377.57000732421875,379.5,59538
2025-07-03,380.25,383.3999938964844,379.1099853515625,379.75,160672
2025-07-04,379.3999938964844,380.3299865722656,378.70001220703125,380.25,48332
2025-07-07,382.75,383.1499938964844,379.79998779296875,380.5,127574
2025-07-08,380.1000061035156,382.4599914550781,379.510009765625,381.5,112399
2025-07-09,386.6499938964844,386.6499938964844,381.32000732421875,381.5899963378906,139263
2025-07-10,390.5,392.5,387.7699890136719,389.95001220703125,236766
2025-07-11,388.79998779296875,392.5,387.92999267578125,390.0,162170
